Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,HireDate,ApproxExitDate,SnapshotDate,AttritionFlag,AgeGroup,TenureBand,IncomeBand,SalaryPerYearAtCompany
37,No,Travel_Rarely,190,Sales,10,3,Marketing,1,1863,4,Male,45,3,2,Sales Executive,1,Divorced,8565,24807,4,Y,No,18,3,2,80,2,11,3,2,10,7,1,3,2015-07-18,,2025-12-31,0,35-44,6-10 years,Q3,10278.0
33,No,Travel_Rarely,667,Human Resources,10,4,Medical,1,1865,3,Male,31,2,1,Human Resources,2,Married,3841,14837,3,Y,No,15,3,1,80,3,6,3,4,5,3,2,1,2020-03-23,,2025-12-31,0,26-34,4-5 years,Q1 Low,9218.4
18,No,Travel_Rarely,487,Research & Development,3,4,Life Sciences,1,1867,3,Male,50,2,1,Research Scientist,4,Single,3346,26555,2,Y,No,23,3,1,80,0,6,0,3,3,1,1,2,2022-05-04,,2025-12-31,0,18-25,2-3 years,Q1 Low,13384.0
27,No,Travel_Rarely,1410,Research & Development,7,2,Life Sciences,1,1869,3,Female,39,2,2,Manufacturing Director,2,Married,7610,18582,1,Y,No,16,3,3,80,1,22,4,3,18,16,3,13,2007-01-13,,2025-12-31,0,26-34,11+ years,Q3,5073.333333333333
54,Yes,Travel_Rarely,1119,Research & Development,17,3,Medical,1,1871,4,Male,87,3,1,Laboratory Technician,4,Single,5511,7897,3,Y,Yes,17,3,2,80,0,13,2,3,7,4,0,5,2018-07-25,2024-06-12,2025-12-31,1,45+,6-10 years,Q2,9447.42857142857
25,No,Travel_Rarely,535,Research & Development,16,1,Life Sciences,1,1873,4,Female,46,3,1,Laboratory Technician,2,Divorced,4692,17005,3,Y,No,20,3,4,80,1,12,2,3,10,4,0,4,2015-09-12,,2025-12-31,0,18-25,6-10 years,Q1 Low,5630.4
39,No,Travel_Rarely,1015,Sales,7,4,Medical,1,1875,3,Male,36,3,2,Sales Executive,2,Single,7697,5814,0,Y,No,20,3,1,80,1,21,3,3,17,13,1,7,2008-04-12,,2025-12-31,0,35-44,11+ years,Q3,5433.176470588235
46,No,Travel_Frequently,146,Research & Development,10,3,Marketing,1,1877,2,Female,75,1,4,Manager,3,Married,15446,24359,0,Y,No,11,3,4,80,1,20,2,3,16,8,6,4,2009-10-06,,2025-12-31,0,45+,11+ years,Q4 High,11584.5
25,Yes,Travel_Rarely,1069,Research & Development,7,3,Medical,1,1879,3,Female,79,3,1,Laboratory Technician,4,Single,4393,9450,1,Y,No,13,3,4,80,0,10,4,3,6,4,1,4,2019-03-13,2023-06-03,2025-12-31,1,18-25,6-10 years,Q1 Low,8786.0
39,No,Travel_Rarely,406,Research & Development,13,2,Life Sciences,1,1881,3,Male,39,3,2,Manufacturing Director,3,Married,5386,18669,2,Y,No,13,3,4,80,2,6,3,3,1,0,0,0,2024-01-10,,2025-12-31,0,35-44,0-1 years,Q2,64632.0
45,No,Travel_Rarely,213,Research & Development,2,3,Life Sciences,1,1883,2,Female,45,3,1,Research Scientist,4,Married,3644,3151,7,Y,Yes,11,3,4,80,0,8,3,1,5,5,1,3,2020-02-29,,2025-12-31,0,45+,4-5 years,Q1 Low,8745.6
37,Yes,Travel_Rarely,1181,Research & Development,12,2,Life Sciences,1,1885,2,Male,30,3,1,Laboratory Technician,1,Divorced,2986,11422,1,Y,No,20,3,1,80,2,2,6,3,1,1,0,1,2024-02-18,2024-10-24,2025-12-31,1,35-44,0-1 years,Q1 Low,35832.0
60,No,Travel_Rarely,143,Sales,22,3,Life Sciences,1,1887,2,Female,38,2,2,Sales Executive,4,Single,6360,18641,2,Y,No,13,3,3,80,0,18,6,3,14,13,1,10,2011-02-14,,2025-12-31,0,45+,11+ years,Q2,5451.428571428572
22,No,Travel_Rarely,453,Research & Development,5,4,Medical,1,1889,3,Female,42,3,1,Laboratory Technician,2,Married,3237,19159,2,Y,No,14,3,1,80,0,14,4,3,8,5,1,2,2017-02-20,,2025-12-31,0,18-25,6-10 years,Q1 Low,4855.5
47,No,Travel_Rarely,1354,Research & Development,20,4,Medical,1,1891,2,Male,90,2,4,Manager,4,Divorced,14441,14847,2,Y,No,11,3,4,80,1,7,3,3,3,2,1,1,2022-01-27,,2025-12-31,0,45+,2-3 years,Q4 High,57764.0
35,No,Travel_Rarely,1106,Research & Development,10,2,Life Sciences,1,1893,2,Male,77,3,1,Laboratory Technician,3,Single,5129,2700,2,Y,No,25,3,2,80,2,17,3,4,7,6,0,5,2018-03-07,,2025-12-31,0,35-44,6-10 years,Q2,8792.57142857143
44,No,Travel_Rarely,1135,Sales,8,3,Life Sciences,1,1895,3,Male,45,3,2,Sales Executive,4,Married,10764,6236,1,Y,No,19,3,3,80,1,22,5,3,20,11,4,11,2005-05-18,,2025-12-31,0,35-44,11+ years,Q4 High,6458.4
41,No,Travel_Rarely,493,Sales,7,4,Life Sciences,1,1897,3,Male,70,3,2,Sales Executive,3,Single,10982,2977,0,Y,Yes,16,3,4,80,0,27,3,2,21,13,1,14,2004-10-26,,2025-12-31,0,35-44,11+ years,Q4 High,6275.428571428572
30,Yes,Travel_Frequently,816,Research & Development,21,1,Other,1,1899,1,Male,59,3,1,Laboratory Technician,1,Single,3884,8036,0,Y,No,19,4,4,80,2,11,0,3,2,1,0,1,2023-09-17,2024-10-29,2025-12-31,1,26-34,2-3 years,Q1 Low,23304.0
39,No,Travel_Rarely,859,Research & Development,7,4,Medical,1,1901,2,Male,84,2,1,Research Scientist,4,Single,5580,23219,2,Y,No,19,3,4,80,1,8,2,1,5,5,1,4,2020-11-13,,2025-12-31,0,35-44,4-5 years,Q2,13392.0
20,No,Travel_Rarely,329,Sales,24,2,Technical Degree,1,1903,4,Male,40,3,2,Sales Executive,2,Single,10661,24634,2,Y,No,17,3,3,80,0,28,1,2,21,8,0,15,2004-01-11,,2025-12-31,0,18-25,11+ years,Q4 High,6092.0
42,No,Travel_Rarely,455,Research & Development,23,3,Technical Degree,1,1905,3,Female,81,3,2,Manufacturing Director,2,Single,7183,7761,1,Y,No,12,3,3,80,1,9,1,3,6,5,1,5,2020-01-01,,2025-12-31,0,35-44,6-10 years,Q3,14366.0
40,Yes,Travel_Rarely,523,Sales,6,3,Medical,1,1907,2,Male,77,1,2,Sales Executive,4,Married,8506,22350,3,Y,Yes,18,3,3,80,1,9,3,3,6,4,2,3,2019-10-29,2021-08-11,2025-12-31,1,35-44,6-10 years,Q3,17012.0
43,No,Travel_Rarely,599,Research & Development,7,3,Medical,1,1909,4,Male,36,3,1,Research Scientist,1,Divorced,4166,3875,3,Y,No,16,4,1,80,1,7,4,3,2,1,0,1,2023-01-09,,2025-12-31,0,35-44,2-3 years,Q1 Low,24996.0
47,No,Travel_Rarely,1401,Research & Development,1,4,Life Sciences,1,1911,1,Female,83,3,2,Healthcare Representative,2,Single,7961,13926,4,Y,Yes,18,3,4,80,1,10,2,3,7,2,2,2,2018-07-16,,2025-12-31,0,45+,6-10 years,Q3,13647.42857142857
40,No,Travel_Rarely,119,Research & Development,8,1,Medical,1,1913,4,Male,30,3,1,Research Scientist,3,Married,6049,2212,1,Y,No,16,3,3,80,2,20,2,3,15,14,3,12,2010-06-04,,2025-12-31,0,35-44,11+ years,Q2,4839.2
38,No,Travel_Rarely,314,Research & Development,9,3,Life Sciences,1,1915,2,Male,61,3,4,Manager,4,Single,13539,24156,2,Y,No,23,3,1,80,2,5,5,3,2,2,1,1,2023-08-17,,2025-12-31,0,35-44,2-3 years,Q4 High,81234.0
29,No,Travel_Rarely,843,Research & Development,18,3,Marketing,1,1917,1,Male,91,2,1,Research Scientist,1,Divorced,2669,22867,3,Y,No,17,3,4,80,1,4,2,2,3,2,1,1,2022-01-02,,2025-12-31,0,26-34,2-3 years,Q1 Low,10676.0
30,No,Travel_Frequently,593,Sales,23,4,Life Sciences,1,1919,2,Female,44,3,4,Manager,3,Divorced,15327,25665,4,Y,No,16,3,3,80,0,21,5,3,17,10,7,6,2008-07-08,,2025-12-31,0,26-34,11+ years,Q4 High,10819.058823529413
48,No,Non-Travel,217,Research & Development,14,2,Marketing,1,1921,2,Female,90,3,1,Laboratory Technician,4,Married,4414,26089,1,Y,No,20,4,4,80,1,17,6,3,12,6,3,8,2013-01-21,,2025-12-31,0,45+,11+ years,Q1 Low,4414.0
50,No,Travel_Rarely,660,Research & Development,17,4,Life Sciences,1,1923,3,Male,85,3,2,Healthcare Representative,4,Married,6851,19181,2,Y,No,14,3,4,80,3,10,1,3,5,4,0,4,2020-06-05,,2025-12-31,0,45+,4-5 years,Q3,16442.4
35,No,Travel_Rarely,362,Research & Development,7,3,Technical Degree,1,1925,3,Female,63,3,4,Manager,4,Single,21517,17221,1,Y,No,13,3,4,80,0,40,4,2,33,24,12,24,1992-03-31,,2025-12-31,0,35-44,11+ years,Q4 High,7824.363636363636
37,No,Travel_Rarely,435,Research & Development,3,2,Life Sciences,1,1927,4,Male,49,3,1,Research Scientist,4,Married,6186,2037,7,Y,No,15,3,1,80,1,18,1,3,12,9,4,7,2014-01-02,,2025-12-31,0,35-44,11+ years,Q2,6186.0
29,No,Travel_Rarely,621,Research & Development,10,4,Medical,1,1929,2,Female,53,1,4,Manager,3,Divorced,18336,13155,6,Y,No,16,3,2,80,1,23,2,3,21,12,9,18,2004-08-02,,2025-12-31,0,26-34,11+ years,Q4 High,10477.714285714286
48,No,Travel_Rarely,974,Research & Development,18,1,Medical,1,1931,2,Female,57,3,1,Laboratory Technician,3,Married,4301,17411,3,Y,No,13,3,4,80,1,11,1,3,8,8,0,2,2017-03-01,,2025-12-31,0,45+,6-10 years,Q1 Low,6451.5
43,No,Travel_Rarely,1256,Sales,1,3,Life Sciences,1,1933,1,Female,40,3,2,Sales Executive,1,Married,7217,15138,1,Y,Yes,17,3,4,80,2,12,5,3,5,2,1,4,2020-08-13,,2025-12-31,0,35-44,4-5 years,Q3,17320.8
55,No,Travel_Rarely,1116,Research & Development,9,1,Medical,1,1935,1,Male,59,3,1,Research Scientist,4,Married,6575,25642,5,Y,No,19,3,3,80,1,9,2,3,6,2,1,3,2019-12-06,,2025-12-31,0,45+,6-10 years,Q2,13150.0
29,No,Travel_Rarely,303,Research & Development,1,3,Human Resources,1,1937,3,Male,67,3,1,Laboratory Technician,4,Married,4194,12152,2,Y,No,16,3,3,80,1,7,3,2,2,2,1,1,2023-04-20,,2025-12-31,0,26-34,2-3 years,Q1 Low,25164.0
33,No,Travel_Rarely,1083,Research & Development,4,3,Life Sciences,1,1939,1,Male,30,2,1,Research Scientist,4,Divorced,5838,9376,4,Y,No,15,3,1,80,0,14,5,3,14,10,6,4,2011-03-11,,2025-12-31,0,26-34,11+ years,Q2,5004.0
39,No,Travel_Rarely,754,Sales,10,3,Technical Degree,1,1941,3,Female,98,2,1,Sales Representative,1,Married,2981,6156,2,Y,No,13,3,4,80,2,8,4,4,6,3,1,1,2019-04-30,,2025-12-31,0,35-44,6-10 years,Q1 Low,5962.0
43,Yes,Travel_Frequently,955,Sales,24,3,Medical,1,1943,3,Male,62,2,1,Sales Representative,3,Married,4043,6353,3,Y,No,21,3,2,80,0,11,4,2,9,7,3,4,2016-02-02,2022-05-18,2025-12-31,1,35-44,6-10 years,Q1 Low,5390.666666666667
35,No,Travel_Rarely,315,Sales,9,3,Marketing,1,1945,2,Female,94,3,4,Manager,3,Married,14716,18518,2,Y,No,18,3,2,80,3,13,1,4,5,3,1,2,2020-10-09,,2025-12-31,0,35-44,4-5 years,Q4 High,35318.4
29,No,Travel_Rarely,333,Research & Development,14,2,Life Sciences,1,1947,3,Female,73,3,2,Healthcare Representative,3,Single,7814,16395,0,Y,No,15,3,3,80,0,17,4,3,9,3,1,5,2016-05-05,,2025-12-31,0,26-34,6-10 years,Q3,10418.666666666666
45,No,Travel_Rarely,1477,Research & Development,10,3,Medical,1,1949,1,Male,93,3,1,Laboratory Technician,4,Married,5332,12428,1,Y,No,17,3,2,80,0,7,3,4,2,1,0,1,2023-06-10,,2025-12-31,0,45+,2-3 years,Q2,31992.0
43,No,Travel_Rarely,501,Research & Development,5,4,Technical Degree,1,1951,2,Female,38,2,1,Research Scientist,3,Single,5503,4383,2,Y,No,13,3,4,80,1,14,2,2,10,5,0,3,2015-04-06,,2025-12-31,0,35-44,6-10 years,Q2,6603.6
29,No,Travel_Rarely,584,Research & Development,12,4,Medical,1,1953,3,Female,61,2,1,Research Scientist,2,Single,2359,17386,3,Y,No,11,3,1,80,1,9,5,2,3,1,0,2,2022-04-06,,2025-12-31,0,26-34,2-3 years,Q1 Low,9436.0
49,No,Travel_Rarely,489,Research & Development,3,2,Medical,1,1955,3,Female,83,3,1,Research Scientist,4,Single,4450,5072,2,Y,Yes,12,3,1,80,1,9,3,1,6,3,0,5,2019-11-16,,2025-12-31,0,45+,6-10 years,Q1 Low,8900.0
48,No,Travel_Rarely,272,Research & Development,9,1,Life Sciences,1,1957,1,Female,55,3,1,Research Scientist,4,Divorced,4458,21157,1,Y,No,11,3,3,80,0,12,2,3,5,3,1,4,2020-11-17,,2025-12-31,0,45+,4-5 years,Q1 Low,10699.2
38,No,Travel_Rarely,892,Research & Development,20,4,Life Sciences,1,1959,3,Female,91,3,1,Research Scientist,2,Divorced,5023,10277,3,Y,No,15,3,3,80,1,13,3,3,10,4,2,6,2015-07-11,,2025-12-31,0,35-44,6-10 years,Q2,6027.6
38,No,Travel_Rarely,606,Research & Development,10,3,Medical,1,1961,1,Male,71,3,1,Research Scientist,2,Divorced,3607,25194,5,Y,No,17,4,1,80,2,10,3,2,2,2,1,1,2023-04-07,,2025-12-31,0,35-44,2-3 years,Q1 Low,21642.0
42,No,Travel_Rarely,243,Sales,10,3,Medical,1,1963,3,Female,77,3,4,Manager,4,Married,14566,8715,1,Y,Yes,14,3,3,80,3,11,4,3,5,3,1,4,2020-05-19,,2025-12-31,0,35-44,4-5 years,Q4 High,34958.4
29,No,Travel_Rarely,346,Research & Development,7,4,Medical,1,1965,3,Male,35,2,1,Laboratory Technician,4,Married,4951,12036,1,Y,No,15,3,3,80,0,22,2,2,17,9,4,11,2008-01-15,,2025-12-31,0,26-34,11+ years,Q2,3494.823529411765
37,No,Travel_Rarely,640,Research & Development,2,3,Life Sciences,1,1967,3,Female,59,2,1,Research Scientist,3,Married,3211,7667,1,Y,No,11,3,4,80,1,7,5,2,3,2,0,1,2022-04-23,,2025-12-31,0,35-44,2-3 years,Q1 Low,12844.0
18,Yes,Travel_Rarely,419,Sales,7,3,Medical,1,1969,4,Female,52,1,1,Sales Representative,1,Divorced,4446,17767,4,Y,Yes,18,3,1,80,1,6,6,3,2,2,1,1,2023-05-01,2025-02-27,2025-12-31,1,18-25,2-3 years,Q1 Low,26676.0
45,No,Travel_Rarely,784,Research & Development,16,4,Life Sciences,1,1971,3,Male,54,2,1,Research Scientist,1,Divorced,5826,13042,4,Y,No,11,3,4,80,1,9,5,2,5,4,0,2,2020-12-11,,2025-12-31,0,45+,4-5 years,Q2,13982.4
23,No,Non-Travel,333,Sales,11,3,Medical,1,1973,1,Female,42,2,2,Sales Executive,2,Divorced,5276,9568,2,Y,No,17,4,3,80,0,7,3,2,4,2,2,3,2021-12-11,,2025-12-31,0,18-25,4-5 years,Q2,15828.0
51,No,Travel_Rarely,1488,Research & Development,3,2,Technical Degree,1,1975,2,Male,54,3,1,Laboratory Technician,3,Married,7498,24340,0,Y,No,14,3,1,80,1,28,4,3,24,10,5,16,2001-05-28,,2025-12-31,0,45+,11+ years,Q3,3749.0
34,No,Travel_Rarely,661,Research & Development,1,2,Marketing,1,1977,4,Male,46,3,1,Laboratory Technician,3,Divorced,6657,22386,1,Y,Yes,12,3,1,80,1,14,6,3,13,11,1,6,2012-01-23,,2025-12-31,0,26-34,11+ years,Q3,6144.923076923077
35,No,Travel_Rarely,597,Sales,5,2,Life Sciences,1,1979,1,Male,56,3,2,Sales Executive,3,Married,7989,7586,4,Y,Yes,15,3,3,80,0,4,2,3,2,1,0,0,2023-06-17,,2025-12-31,0,35-44,2-3 years,Q3,47934.0
31,No,Non-Travel,766,Sales,7,4,Technical Degree,1,1981,3,Female,40,3,4,Manager,4,Married,14483,25402,0,Y,No,19,3,2,80,0,8,3,3,6,2,0,2,2019-05-17,,2025-12-31,0,26-34,6-10 years,Q4 High,28966.0
34,No,Travel_Frequently,711,Sales,8,2,Medical,1,1983,3,Female,35,3,4,Manager,1,Married,15088,20606,4,Y,No,14,3,2,80,0,16,2,3,9,7,1,6,2016-02-06,,2025-12-31,0,26-34,6-10 years,Q4 High,20117.333333333332
50,No,Travel_Rarely,691,Research & Development,8,1,Marketing,1,1985,3,Female,66,2,1,Laboratory Technician,1,Married,4032,7720,0,Y,No,14,3,2,80,2,10,3,3,6,3,1,3,2019-02-01,,2025-12-31,0,45+,6-10 years,Q1 Low,8064.0
18,Yes,Travel_Rarely,640,Research & Development,9,4,Life Sciences,1,1987,3,Male,66,3,1,Laboratory Technician,2,Single,4001,19466,2,Y,No,12,3,3,80,2,6,1,3,1,1,0,0,2024-05-16,2021-05-25,2025-12-31,1,18-25,0-1 years,Q1 Low,48012.0
49,No,Travel_Rarely,1258,Research & Development,12,2,Medical,1,1989,3,Female,88,3,1,Laboratory Technician,1,Married,5483,7692,3,Y,No,16,3,3,80,0,14,3,3,11,10,1,4,2014-06-21,,2025-12-31,0,45+,11+ years,Q2,5981.454545454545
40,No,Travel_Rarely,161,Research & Development,6,1,Life Sciences,1,1991,3,Female,39,3,1,Research Scientist,1,Single,5273,10597,1,Y,No,19,3,1,80,1,6,4,3,3,2,1,2,2022-05-13,,2025-12-31,0,35-44,2-3 years,Q2,21092.0
26,No,Travel_Frequently,1194,Sales,4,2,Medical,1,1993,4,Male,30,3,2,Sales Executive,3,Single,6135,4534,1,Y,Yes,16,3,3,80,0,5,1,3,1,1,0,1,2024-03-16,,2025-12-31,0,26-34,0-1 years,Q2,73620.0
27,Yes,Travel_Rarely,1043,Research & Development,13,2,Life Sciences,1,1995,3,Male,81,2,1,Research Scientist,4,Divorced,3678,12993,2,Y,Yes,12,3,4,80,1,4,0,3,2,1,1,2,2023-04-12,2022-02-16,2025-12-31,1,26-34,2-3 years,Q1 Low,22068.0
52,No,Travel_Rarely,744,Sales,16,3,Life Sciences,1,1997,2,Male,47,3,2,Sales Executive,4,Single,6560,26858,2,Y,No,17,4,1,80,1,13,4,3,6,5,1,1,2019-07-30,,2025-12-31,0,45+,6-10 years,Q2,13120.0
28,No,Travel_Frequently,216,Research & Development,5,4,Life Sciences,1,1999,3,Female,34,2,1,Laboratory Technician,4,Married,4072,6551,1,Y,No,11,3,4,80,1,12,3,3,8,6,0,4,2017-12-07,,2025-12-31,0,26-34,6-10 years,Q1 Low,6108.0
26,Yes,Travel_Frequently,609,Research & Development,29,4,Life Sciences,1,2001,3,Female,77,3,1,Research Scientist,3,Divorced,2654,18605,1,Y,No,20,3,3,80,2,5,2,3,1,0,0,0,2024-05-22,2025-03-29,2025-12-31,1,26-34,0-1 years,Q1 Low,31848.0
47,No,Travel_Rarely,1323,Research & Development,23,3,Life Sciences,1,2003,4,Female,62,3,4,Manager,4,Divorced,14441,21311,3,Y,No,22,3,4,80,1,10,5,2,6,6,2,3,2019-06-15,,2025-12-31,0,45+,6-10 years,Q4 High,28882.0
40,No,Travel_Rarely,654,Sales,3,3,Medical,1,2005,2,Male,86,2,4,Manager,2,Married,14975,9769,4,Y,No,16,3,1,80,0,9,2,3,4,3,1,2,2021-10-05,,2025-12-31,0,35-44,4-5 years,Q4 High,44925.0
28,No,Travel_Rarely,1088,Sales,2,3,Life Sciences,1,2007,2,Female,54,2,4,Manager,4,Single,16520,11742,2,Y,No,21,3,4,80,0,14,3,3,13,12,3,4,2012-02-24,,2025-12-31,0,26-34,11+ years,Q4 High,15249.23076923077
39,No,Travel_Frequently,941,Sales,7,2,Medical,1,2009,4,Male,73,1,1,Sales Representative,1,Married,3862,3955,2,Y,No,11,3,3,80,2,10,4,2,5,4,0,4,2020-07-16,,2025-12-31,0,35-44,4-5 years,Q1 Low,9268.8
28,No,Travel_Frequently,649,Sales,10,1,Life Sciences,1,2011,3,Male,95,2,4,Manager,2,Married,14117,10044,3,Y,No,13,3,3,80,0,19,1,3,14,8,1,7,2011-03-17,,2025-12-31,0,26-34,11+ years,Q4 High,12100.285714285714
47,No,Travel_Rarely,874,Sales,29,4,Human Resources,1,2013,1,Female,97,3,2,Sales Executive,2,Single,7453,13448,1,Y,Yes,13,3,3,80,1,15,2,3,10,5,4,8,2015-01-24,,2025-12-31,0,45+,6-10 years,Q3,8943.6
47,No,Travel_Rarely,436,Sales,29,2,Technical Degree,1,2015,3,Male,54,3,4,Manager,4,Divorced,14003,2715,5,Y,No,19,3,1,80,1,8,0,3,3,1,1,1,2022-01-04,,2025-12-31,0,45+,2-3 years,Q4 High,56012.0
42,No,Travel_Frequently,283,Research & Development,14,2,Life Sciences,1,2017,4,Female,74,2,1,Research Scientist,4,Married,4978,3064,0,Y,No,15,3,4,80,0,11,5,3,7,3,3,2,2018-07-07,,2025-12-31,0,35-44,6-10 years,Q2,8533.714285714286
40,No,Travel_Rarely,1116,Research & Development,6,3,Medical,1,2019,4,Male,52,3,2,Healthcare Representative,4,Divorced,8770,25980,3,Y,Yes,14,3,3,80,1,10,2,3,6,3,3,4,2019-03-09,,2025-12-31,0,35-44,6-10 years,Q3,17540.0
53,No,Travel_Rarely,379,Research & Development,19,3,Life Sciences,1,2021,3,Female,70,4,1,Research Scientist,3,Divorced,7763,17018,0,Y,No,12,3,1,80,2,20,5,3,14,10,5,9,2011-12-13,,2025-12-31,0,45+,11+ years,Q3,6654.0
37,No,Travel_Frequently,902,Human Resources,9,1,Technical Degree,1,2023,2,Male,62,2,4,Manager,3,Divorced,16190,6875,3,Y,No,19,3,1,80,0,13,3,2,11,8,1,6,2014-06-16,,2025-12-31,0,35-44,11+ years,Q4 High,17661.81818181818
26,No,Travel_Rarely,1165,Sales,3,2,Medical,1,2025,4,Male,57,2,4,Manager,4,Married,14065,10899,3,Y,No,11,3,1,80,0,12,2,3,8,4,1,7,2017-02-11,,2025-12-31,0,26-34,6-10 years,Q4 High,21097.5
41,No,Travel_Rarely,1423,Research & Development,3,3,Life Sciences,1,2027,3,Male,37,3,1,Research Scientist,4,Divorced,5009,24777,4,Y,Yes,13,4,3,80,2,8,2,3,7,5,1,3,2018-10-18,,2025-12-31,0,35-44,6-10 years,Q2,8586.857142857143
56,No,Travel_Frequently,615,Sales,6,3,Life Sciences,1,2029,4,Male,58,2,2,Sales Executive,4,Married,7822,21138,3,Y,No,13,3,3,80,1,8,2,3,6,3,3,3,2019-05-25,,2025-12-31,0,45+,6-10 years,Q3,15644.0
28,No,Travel_Frequently,1091,Sales,17,2,Life Sciences,1,2031,2,Female,85,3,4,Manager,2,Single,15426,13748,1,Y,No,12,3,3,80,1,9,5,3,6,5,1,5,2019-02-12,,2025-12-31,0,26-34,6-10 years,Q4 High,30852.0
34,No,Travel_Rarely,1487,Research & Development,3,3,Life Sciences,1,2033,1,Male,44,2,1,Laboratory Technician,2,Married,4420,15541,1,Y,No,12,4,2,80,1,11,2,4,10,9,3,5,2015-06-30,,2025-12-31,0,26-34,6-10 years,Q1 Low,5304.0
41,No,Travel_Rarely,218,Research & Development,6,3,Medical,1,2035,3,Female,44,3,2,Healthcare Representative,4,Married,13657,7727,3,Y,No,15,3,3,80,0,35,4,3,32,24,14,14,1993-05-03,,2025-12-31,0,35-44,11+ years,Q4 High,5121.375
36,Yes,Travel_Rarely,1200,Sales,23,4,Medical,1,2037,2,Female,66,4,1,Sales Representative,1,Single,5656,24233,1,Y,No,14,3,3,80,0,13,2,4,9,3,3,6,2016-08-25,2021-01-31,2025-12-31,1,35-44,6-10 years,Q2,7541.333333333333
28,No,Travel_Rarely,891,Research & Development,11,3,Life Sciences,1,2039,3,Male,48,3,1,Laboratory Technician,4,Married,4322,20435,1,Y,No,15,3,1,80,1,12,3,2,8,5,2,5,2017-12-11,,2025-12-31,0,26-34,6-10 years,Q1 Low,6483.0
47,No,Travel_Rarely,938,Sales,12,2,Life Sciences,1,2041,4,Male,88,3,2,Sales Executive,3,Married,9278,17222,1,Y,Yes,18,3,2,80,0,13,4,2,10,8,1,4,2015-11-28,,2025-12-31,0,45+,6-10 years,Q4 High,11133.6
58,Yes,Travel_Frequently,1246,Research & Development,17,3,Life Sciences,1,2043,3,Female,80,3,1,Research Scientist,4,Married,1983,26068,2,Y,Yes,21,3,1,80,1,8,1,3,1,1,0,0,2024-12-14,2022-10-08,2025-12-31,1,45+,0-1 years,Q1 Low,23796.0
39,No,Travel_Rarely,533,Sales,6,4,Life Sciences,1,2045,4,Female,64,2,4,Manager,2,Single,16361,9041,1,Y,No,12,4,4,80,1,10,3,2,6,6,1,3,2019-01-13,,2025-12-31,0,35-44,6-10 years,Q4 High,32722.0
29,No,Travel_Rarely,1473,Human Resources,24,1,Marketing,1,2047,3,Female,65,3,1,Human Resources,4,Married,7740,10237,2,Y,No,11,3,4,80,2,21,2,3,16,6,6,4,2009-04-19,,2025-12-31,0,26-34,11+ years,Q3,5805.0
23,No,Travel_Rarely,767,Sales,14,3,Life Sciences,1,2049,3,Male,82,3,1,Sales Representative,3,Divorced,3870,24653,2,Y,No,13,4,4,80,2,8,4,3,5,3,2,4,2020-11-22,,2025-12-31,0,18-25,4-5 years,Q1 Low,9288.0
39,No,Non-Travel,428,Research & Development,8,1,Medical,1,2051,4,Female,41,3,1,Laboratory Technician,3,Married,5884,11352,3,Y,Yes,16,3,2,80,2,18,4,3,14,7,1,4,2011-01-22,,2025-12-31,0,35-44,11+ years,Q2,5043.428571428572
47,No,Travel_Rarely,202,Sales,21,1,Life Sciences,1,2053,3,Male,57,3,1,Sales Representative,3,Married,5034,11863,0,Y,No,11,3,4,80,1,11,3,3,8,6,1,3,2017-01-30,,2025-12-31,0,45+,6-10 years,Q2,7551.0
41,No,Travel_Rarely,970,Sales,14,3,Life Sciences,1,2055,3,Female,62,2,4,Manager,4,Married,14198,26377,3,Y,No,18,3,3,80,0,16,4,4,8,5,2,5,2017-10-23,,2025-12-31,0,35-44,6-10 years,Q4 High,21297.0
37,No,Travel_Rarely,1464,Research & Development,8,2,Medical,1,2057,3,Female,84,3,4,Manager,4,Single,13511,3894,1,Y,Yes,16,4,3,80,0,5,1,3,3,1,1,2,2022-08-15,,2025-12-31,0,35-44,2-3 years,Q4 High,54044.0
32,No,Travel_Rarely,1168,Sales,13,4,Medical,1,2059,3,Male,79,3,2,Sales Executive,2,Married,8179,19550,2,Y,Yes,18,3,2,80,1,14,2,2,8,4,0,5,2017-06-03,,2025-12-31,0,26-34,6-10 years,Q3,12268.5
27,No,Travel_Rarely,444,Research & Development,4,3,Life Sciences,1,2061,2,Male,58,3,2,Healthcare Representative,4,Married,6508,19833,5,Y,No,14,3,4,80,1,12,5,3,7,5,1,3,2018-12-28,,2025-12-31,0,26-34,6-10 years,Q2,11156.57142857143
44,No,Travel_Rarely,509,Research & Development,19,3,Medical,1,2063,4,Male,87,3,2,Manufacturing Director,2,Divorced,7806,4397,1,Y,Yes,14,3,4,80,0,10,2,2,5,5,2,4,2020-09-05,,2025-12-31,0,35-44,4-5 years,Q3,18734.4
